Datetime,Document1,Document2,Document3,Document4,Document5,Document6,Document7,Document8,Document9,Document10,Document11,Document12,Document13,Document14,Document15
1/8/2018 23:15,ratels,Rasla,Rama,raninian,ratch,RARE,ransomfree,rationaliser,rascalities,ranter,ratiocinatory,rating,raxes,rashes,Ramey
1/8/2018 23:15,rattails,rat-deserted,raphany,rassling,ransomless,rakehelly,Raurici,ravin,rat-trap,raisin,ranulas,ratsbanes,rattlebrains,Ratcliffe,Ramona
1/8/2018 23:16,rake,Ranite,rapidities,Rantoul,raucously,rane,rattooning,rakishnesses,raisin-colored,ratatat,rankness,Ranitta,razeeing,rascacio,ratiocinated
1/8/2018 23:16,ranters,Rather,Rashomon,rarefier,rarish,raw-bone,rat-colored,rathole,Rasselas,Ranier,rancescent,Rasalas,rattlings,ravigotes,ratiometer
1/8/2018 23:17,ratiocinatory,Ransomville,rancored,rapscallionry,rapacities,rapists,Rappist,ramellose,ravellers,rateless,rancher,rapines,rangers,rascacio,ralphing
1/8/2018 23:17,rammier,rattleroot,ramenta,rankett,rampager,rank-springing,rapscallionry,Rattan,Ramistical,rascalion,ranginess,rapture-breathing,Rasalas,rallye,Ramunni
1/8/2018 23:18,ramlike,rascallion,Ramaite,ram's-horn,ravening,raiseable,ratel,ranches,ratitous,Rathbone,rapier-proof,raucities,ratites,raun,Ratha
1/8/2018 23:18,ramus,ranular,rariety,rakshasa,ranunculuses,ratteens,ravendom,ravison,rawins,rasher,rase,rancidification,rattlebush,ramsch,rallyes
1/8/2018 23:19,ranter,ranids,raucousnesses,ravehook,rat-lin,rantepole,ratatat,ranklingly,rattletybang,rat-lin,ranids,rambunctiousness,ravenous,ranche,rancid
1/8/2018 23:19,rare-bred,rapine,raunchier,rancidnesses,ramping,rated,ravish,rambled,rallies,Ravia,ranty,rat-stripper,Ramburt,Randia,rater
1/8/2018 23:20,Rambort,rambutan,Ramburt,randier,rannigal,rationment,ranunculi,rampagious,rantism,raj-kumari,ranseur,rash-conceived,ramosopinnate,ratooned,rat
1/8/2018 23:20,rat-stripper,ratheripe,ratement,ratchment,rattage,raven-torn,rationalisation,Raja,ramparts,ramper,raw,RAN,Rask,random,rampager
1/8/2018 23:21,rataplans,rank-out,ratproof,Rameau,Raywick,Rathaus,rancid,Raphanus,rasion,Rambert,rathripe,ramilie,rapateaceous,ranchlands,ransackers
1/8/2018 23:21,ratite,ravelled,Randlett,rankness,rantock,rate-raising,raptatory,Rawsthorne,Rayshell,Randie,rationalised,ranulas,Rangel,ranche,rascasse
1/8/2018 23:22,ratepaying,ranaria,Raney,ravine's,Ralina,ranz-des-vaches,rajarshi,raticidal,ratan,rassle,rammy,ranchos,ravened,rattening,Ranunculus
1/8/2018 23:22,Ralph,rangers,ranchlands,ramental,ratooner,raxes,Rawlinson,ratiocinators,Raji,rancid,ranting,Rank,rapiers,rat-a-tat,ratsbane
1/8/2018 23:23,Rasmussen,raw-headed,Raphine,Raoulia,Ramada,rammers,ransoms,ratheripe,rapporteur,rantism,raucity,rawhided,ranulas,rattled,raree-show
1/8/2018 23:23,raniform,Rallus,Ramusi,rariora,ramanan,rashbuss,rapidest,ravagement,ramhood,rattleroot,rattleheaded,Rawdin,rallymaster,rationally,ramping
1/8/2018 23:24,rampages,rammerman,rattlebrain,raptus,ratero,rapid-flying,ratcatching,rationalness,rapaciousness,ramosities,Raphia,randomnesses,Raskolniki,rawness,ratiometer
1/8/2018 23:24,rambler,ranid,Rajidae,ramdohrite,raob,rancelmen,rambling,rapeoil,Raseda,Randia,Rathenau,ranpikes,raticide,Raysal,randomwise
1/8/2018 23:25,Randee,ravinement,Rasalas,Rap,rattingly,rasbora,rationalists,Ramage,ranunculuses,ram-jam,ravaged,rakehell,ramex,ransomer,rating
1/8/2018 23:25,rappage,ratiocination,rarify,ratteen,ratite,Rarotonga,rapture-giving,raspatory,rapturize,Rascal,Ralf,rawins,ranchers,ratch,raisers
1/8/2018 23:26,rakishnesses,ranaria,raw-mouthed,ramson,rajarshi,rashness,rangemen,ramie,rattlebones,rattooned,ratiometer,rattlingness,Rarden,rattlemouse,ranginess
1/8/2018 23:26,randori,rangiferine,rapacious,ramilie,ransoming,ransoming,ranking,ransacked,ratiocinate,rapping,rakit,ramsons,rattlepod,random,randomize
1/8/2018 23:27,Rathdrum,Rathbone,raw-nosed,Rapelje,Rape,rancors,rankling,Ranales,rasse,rampantly,rangeman,rajeev,ramulose,ralphs,ranula
1/8/2018 23:27,rambunctious,ramble,ratsbanes,rattingly,ravining,rakes,ralstonite,rawhided,rantize,rasophore,Ranie,Rauraci,rattlepod,rationalizes,rattlertree
1/8/2018 23:28,ravelers,randan,rank-scenting,rationalities,rationably,ramenta,raniferous,ratwa,rapscallionry,Ramona,Rann,Rambow,rationalized,ratiocinators,rathite
1/8/2018 23:28,Raurici,ramellose,rancidifying,rancidity,Raj,Rapanea,Rallus,Raskolniki,randomish,Rakel,Raquela,Rather,rattens,ratels,ralliform
1/8/2018 23:29,rasing,rake-hell,ratchet-toothed,ratlin,randem,rawish,rajahs,Ramonda,Ramon,ranchless,ratiuncle,rammed,rank-grown,Ranice,ratchelly
1/8/2018 23:29,rangy,rancidity,rax,Ravensdale,raucorous,Ramsdell,rath,rawer,ralliance,rattlebox,raphania,rapacious,ratproof,ravine's,rarebit
1/8/2018 23:30,ratiocinatory,Rastaban,rappage,Ramses,Raquela,ratany,rampantness,raukle,rattlebones,Randolph,ravenling,ravelled,ravaged,rajarshi,ramrods
1/8/2018 23:30,ratans,razee,ratcher,rank-springing,rappen,rapper,ramed,rattooning,rate-setting,rapakivi,ralline,ratted,rap-full,Ranchi,rat-tail
1/8/2018 23:31,ramline,ramosopalmate,rancheros,raw-mouthed,rattlepate,razee,rarely,raved,ratios,rat-ridden,ramifications,rascalship,rankled,rasa,RAMP
1/8/2018 23:31,ramososubdivided,rapakivi,rationably,razor,Rapacki,Rawlins,Rasenna,randiest,rationment,rased,ramifies,rashers,rarifies,rapids,rattlesnakes
1/8/2018 23:32,raspatorium,rater,ramblingness,raspiness,Rampur,ranunculaceous,randomwise,Ramaite,ransacking,Raskin,rattleran,ranomers,rared,ratatouille,rasers
1/8/2018 23:32,Rakata,rat-tight,randomly,Ramon,rarest,rattingly,ramosopalmate,rarefactions,ramparts,RAS,rationalist,rattleheaded,Rangeley,rawhead,Rapallo
1/8/2018 23:33,ratatats,Rangoon,Rawsthorne,randomization,rataplanning,range-bred,rammiest,rarety's,Rajendra,Randolph,raring,ransomless,rata,rawbone,ranny
1/8/2018 23:33,ramex,rascalities,ramstam,Rapanea,rallyist,raw-headed,rakery,ramulus,rateableness,Rausch,rarefier,Rathbone,rankett,ratten,razor-bladed
1/8/2018 23:34,rapaciousness,randir,ravioli,rapeye,randomizing,rappelled,ratheness,rascette,raisers,Rambo,raw-ribbed,randomization,razing,ransackers,Ravenna
1/8/2018 23:34,raw-handed,raspy,rarebit,Randlett,ranchland,Rawdon,ranchlike,ravenduck,ratiocinators,Raphaelitism,ratooner,Rasmussen,rawinsonde,rasamala,Randie
1/8/2018 23:35,rampoled,rank-springing,rash,Rambort,Raninae,raniferous,rapid-speaking,random-jointed,Ranunculaceae,rat-a-tat,rawbones,Rallinae,ravine,raphus,ratiocinated
1/8/2018 23:35,rattly,rat-kangaroos,rammack,rariety,rate,rap's,rampingly,rapid-footed,rat-a-tat,ratti,Rallus,rapers,raxed,rascalry,rangier
1/8/2018 23:36,random-jointed,Ramsdell,ramigerous,raptest,raising-piece,ratifier,rapid-changing,rancheros,ramisectomy,Raskind,raspberry,raucidity,rathed,raven-plumed,rascalities
1/8/2018 23:36,Raoul,ramp's,rancored,randies,rapid-footed,ravishedly,rancorproof,raring,Rancell,rantoon,rancour,rattle,Randa,Rappite,rams
1/8/2018 23:37,rat-tattle,rasboras,Rawlplug,raptured,Rawlings,raspberrylike,ratiocinatory,rampick,rampire,rale,rambles,rawinsonde,rashers,Rasalhague,rank-minded
1/8/2018 23:37,Ramessid,rampagers,ramuliferous,razorable,raps,randomnesses,random,raven-feathered,Ranie,rattoons,RARE,razeed,rapid-flying,rat-kangaroo,rattoons
1/8/2018 23:38,ramesh,rareripe,rateable,rasps,rattlebox,Rapateaceae,rapscallionry,raters,Raninae,Ranson,rationally,rannel,rawly,ratton,rapscallions
1/8/2018 23:38,raven-torn,ratines,ratcatcher,rattling,Rattigan,rattish,rassled,ravinate,Ramunni,raver,ranpikes,ransackle,rat-killing,rapiers,Raurich
1/8/2018 23:39,ratability,ramificate,rash-levied,ransomfree,raring,ravishing,Ramsay,ramososubdivided,rank-springing,Rarotonga,rawness,Rallinae,Ravenden,rash-brained,Ranella
1/8/2018 23:39,rapine,RAMC,Rann,rascals,rawnesses,ravehook,ralliers,rajas,ranked,Ramin,ramta,Ralegh,rat-a-tat,rarenesses,rangemen
1/8/2018 23:40,rarefy,Rajab,Rawlplug,rallery,rapture-giving,rat-kangaroos,ratching,ranomer,rasp,Ravel,rattlehead,ransack,ratiocinations,ratable,rash-headed
1/8/2018 23:40,ramblingness,Raphaelite,razorable,ratiocinating,rallery,rattler,raviney,ratitous,raking,rattoon,Ravensara,ravison,rattletybang,rattlingness,raspberries
1/8/2018 23:41,randiest,rampoled,Ranunculus,rascalion,Rappist,rawhided,ranid,rapiered,randomized,rases,raninian,Rattus,Ravenswood,rapeoil,rapture-breathing
1/8/2018 23:41,rapparee,rarify,rat-eyed,rampoled,ramekin,rattlesnakes,rall.,rakees,Ratitae,rationale's,rancio,RATO,rattlepated,rakishly,ranter
1/8/2018 23:42,rallery,rancorousness,Ramah,ramroddy,rambure,rale,rankled,ramiparous,raisings,Rather,Rauwolfia,ralliform,raven-colored,ratatat,raticide
1/8/2018 23:42,ramta,raphide,Rammohun,Ravia,rapid-flying,Randers,raptnesses,ratifiers,ratified,rashness,Randalia,ramjets,Ranique,rapturously,rakshasa
1/8/2018 23:43,rangle,rawhides,rambure,rawer,Ratskeller,ram's-horn,rathskeller,ratatouille,rattle,Ranchester,Ramillies,Ranterism,Ramesses,rancidification,ralli-car
1/8/2018 23:43,ratepaying,rakis,rate-aided,ranchero,ratiocinatory,Ramage,ran-tan,ravener,ravenling,rakeshame,rattish,rawins,ramequins,rangey,ramequin
1/8/2018 23:44,rattoon,rat-kangaroo,Rausch,rakishnesses,rasorial,razed,rattlingness,ratany,raven-plumed,Raphanus,Rapaces,raupo,raws,rathskellers,Rantoul
1/8/2018 23:44,rapture-bound,raspberries,Rameseum,Randle,ratteners,ramellose,ransomfree,Ramage,rawish,Rasalas,ralliers,ratheness,Ranunculaceae,rationalness,rapture-giving
1/8/2018 23:45,rancelman,ranli,rascallion,Ramean,ransacker,rakan,ranine,raven-toned,ramiferous,rampancy,rating,Randlett,ramrace,RATFOR,rationalisticism
1/8/2018 23:45,rampacious,ravishments,ramblings,Rauschenburg,rarest,Rani,rallentando,ratans,rareripe,ratafia,rationality,rank-scenting,Rashidi,ranomers,rashnesses
1/8/2018 23:46,ratatat,ramrace,Raytheon,Raphaelitism,ranginesses,ranter,Ravid,ramular,Ralaigh,ratherest,Rambouillet,Raninae,rapidly,Rammohun,ramulus
1/8/2018 23:46,Ranella,raw-devouring,razed,ramosely,rakeoffs,rauli,ratanies,Ranchester,rampageously,rawin,Randel,rakee,ranchwoman,rangler,ratiocinate
1/8/2018 23:47,ramtils,rascals,rankett,ratoons,Rawlings,rat-riddled,rallies,rastling,ratcatching,razees,rattled,rancorously,rapture-bound,rathed,razer
1/8/2018 23:47,rarefiers,Ramo,raticidal,raise,rawin,rawly,rakehell,ramscallion,razeing,Rather,rathnakumar,ranselmen,rampaciously,rancour,ramesh
1/8/2018 23:48,ratos,Ranitta,ratfishes,rales,rationalizers,ralliance,ravage,ramjets,Ramadoux,rathskeller,ramadoss,rapture-speaking,Ravid,rakishness,ramal
1/8/2018 23:48,Rawalpindi,razor-billed,rancorousness,rallye,Ranit,ravelling,ralliance,rapparees,raptril,raphidiid,Rapelje,rapateaceous,raucity,rank-feeding,Rasalas
1/8/2018 23:49,ramshorn,ravings,Ramillie,ramhead,rane,rakehell,raveled,Rajab,Randel,rapes,rank-scenting,Raskolnik,rampaging,razor,ranunculi
1/8/2018 23:49,rampler,raveners,rasamala,raisin,rasher,Rauch,rawly,Ralls,Rajah,rapture's,rapid-footed,Rakia,Ranburne,Ramberg,rantree
1/8/2018 23:50,rash-minded,randomization,ravelling,rampageousness,Randite,ramosopalmate,rattlebones,Raouf,rapture,rank-minded,Rallus,ramgunshoch,rationalize,ratlike,rambled
1/8/2018 23:50,rataplans,Rastafarian,raising-piece,raucous,rambooze,ramparted,rallyings,ramblingness,rationalist,rampikes,razers,rattlingness,ranter,rampant,rattleweed
1/8/2018 23:51,rapid-flying,Rawdin,rascalship,rancidify,RAM,rapier-like,rationalizable,Raseta,rasion,raw-striped,raspberries,ratified,Rawson,rane,rapturize
1/8/2018 23:51,rankett,raspingness,raving,rasers,rajesh,rattel,rattery,Rashida,rattoon,Rangel,Ramesside,rarest,Rasputin,rattlebrain,ratio
1/8/2018 23:52,rampacious,randori,rakestele,rajas,raveled,ranivorous,ratatat,rattoon,Rather,rapidamente,Rappite,rasper,rallying,ramblingly,ratement
1/8/2018 23:52,ravelers,rationalisticism,rattly,ravages,rattaree,rampancies,Ravel,rapprochement,rapidest,rankled,rankness,rampager,rangler,rascalism,rangemen
1/8/2018 23:53,raptatorial,rattier,rason,Raton,rampoles,rarefiers,rampage,rarifying,ralphed,ravenings,ranking's,Rawden,rapeful,Ranie,ratfink
1/8/2018 23:53,Rathdrum,rattletrap,Raysal,ravenry,rampaged,RAOC,rasgado,rationale's,rationalizable,raven-feathered,Ravid,Raphaelle,rapid-changing,ranchwoman,ravenousness
1/8/2018 23:54,RAMC,Rapidan,rattleroot,rampike,raven-tressed,ravelly,rap-full,Rapp,Ramphastos,rattish,rampion,rationales,ratters,rancours,rambong
1/8/2018 23:54,rammage,ramentaceous,Rashti,Rangoon,Ramaism,raught,rammi,raw-bone,Rambo,ranch,ranchland,rancid,Rauschenbusch,rat's-tail,raising-piece
1/8/2018 23:55,rating,rascally,Rania,ranpikes,rampike,Rauschenbusch,ramental,rattlings,raven-torn,rattlepated,ransacked,rallying,rakeshame,ramrods,raveningly
1/8/2018 23:55,rane,Ramadan,rattening,Ramses,raspier,Ramseur,rassled,Rapateaceae,ramular,Ravenwood,rampish,rapacities,Rallus,rampike,raiseable
1/8/2018 23:56,ratoon,rancelmen,Rasores,Ranunculus,rankness,rasps,rationaliser,rapiers,ratans,Raja,rattler,rarety's,Rarotongan,Ramwat,ramosity
1/8/2018 23:56,rancheros,razor-bladed,Raoulia,raving,rakeshame,rajasic,ratty,rariora,Rajputana,rapacious,rationalistical,Rantoul,rarifying,rat-tail,Ramin
1/8/2018 23:57,ravellings,raw-edged,RAMC,ratafia,rander,rangatira,Randallstown,rashest,rare-painted,rapscallionry,rap-full,RAMP,raw-boned,razeeing,rank-tasting
1/8/2018 23:57,ransackle,Ramakrishna,Raul,Ranella,rat-ridden,raphania,rattens,razee,rascally,ramson,rapscallionism,raucity,rami,ravenousness,rapt
1/8/2018 23:58,rap's,rapture-breathing,ravenry,rapture-bound,Raywick,ravellings,Rapateaceae,Ramo,ramified,Ransom,rantan,Range,raniform,rash-brain,rantan
1/8/2018 23:58,ravings,ranchman,randomize,Rather,rationaliser,ramparting,rapscallionry,raj-kumari,rateable,Ramayana,ramentum,raw-head,Rawley,ranseur,rammerman
1/8/2018 23:59,raun,ramta,raven-feathered,ravages,Rajiv,ratines,Ranzini,rattons,ravage,Ranit,rattingly,rangle,raviney,raven-toned,raking
1/8/2018 23:59,rankless,rascalities,ramanan,rarebits,raquette,ralstonite,rakhal,ramming,raze,Rap,rapparee,rallying,Raysal,rapiered,ratiuncle
1/9/2018 0:00,rapture-touched,rare-felt,rapaciousnesses,Rajasthani,rauque,rate-setting,raticide,ramblingly,rank-swelling,rastling,ratitous,rampingly,rangefinder,ratio,ratitous
1/9/2018 0:00,Rauschenburg,Raysal,rappen,Rapidan,ray-strewn,rase,ratcher,rankled,rattattoo,rattlebrains,Rajendra,rankett,rallyists,rami,rationing
1/9/2018 0:01,rajes,Rashid,ranking,rapist,Ravel,Ranquel,rallying,Ratitae,ravined,ratableness,rancorproof,rakingly,rattler,rational,rara
1/9/2018 0:01,raking,ravinate,RASC,raquet,raw-mouthed,Rank,rarefying,Ranier,rashly,rampler,rapidities,rarefication,rawish,ramblingly,ramhead
1/9/2018 0:02,ranid,RAMC,ralphing,Rasalhague,ramekins,rapilli,rawins,rapidities,ranine,rambarre,rascalry,rawhider,raphany,Rashidi,rare-painted
1/9/2018 0:02,randiness,ramadoss,rammers,rationalistically,rationalistically,Raninae,Ranna,Raul,ramrod-stiff,ramsons,razer,rapture-trembling,Rawson,rare-shaped,Rawdan
1/9/2018 0:03,Ransom,rason,ramshackly,rancid,ratihabition,raw-boned,raptury,ramanan,razorbill,Ravenna,raters,Rancell,rattletrap,raphania,raisin-colored
1/9/2018 0:03,rapprochements,rasping,rare-ripe,ratooning,ramgunshoch,rakshasa,rantoon,rampager,Ramona,Ravo,raptured,Raytheon,Ratcliffe,rankled,Rashi
1/9/2018 0:04,rammage,rarefiers,randn,rapido,rash-spoken,ratlins,rantree,ram's-horn,ramenta,rattons,raiser,ranselmen,ratheness,raspingness,rashly
1/9/2018 0:04,rationalizers,ramparts,rationalisticism,ranter,Ranunculus,rawinsonde,ramiferous,Rameau,rattlingness,rakis,raped,ramulous,rampageousness,ranches,Ransell
1/9/2018 0:05,rambong,ramming,rampaciously,rare-bred,ravenry,Raphael,rationalised,rancho,ramrod,rankers,ranunculi,rattle-top,rangership,RAM,Ratisbon
1/9/2018 0:05,rarety,ravenstone,rat-kangaroo,rarefaction,raj-kumari,ratifying,rattleroot,rarefiers,ravishing,Ramburt,rangey,Ramean,Rawden,rattlings,rarest
1/9/2018 0:06,rands,rakija,ramark,Raphaelite,rapaceus,rationalizes,ramoneur,Raskolniks,raveners,ramosity,Rameses,Ranice,rawnie,ratanies,rajeev
1/9/2018 0:06,rattier,ranche,ramshackly,ramiro,rakeshame,Raphidiidae,ramellose,ramular,randem,Randolf,Ramism,ranket,raquette,Ransomville,ravines
1/9/2018 0:07,rattoons,Rani,rarity,Randee,rajoguna,rambunctious,ravenlike,ranches,rasped,ratemeter,RATO,raphias,Rayshell,rascalities,rarifies
1/9/2018 0:07,Raytheon,Ranchi,raucous,ralliance,raphus,rammage,rataplanning,ratiocinatory,ratchelly,ramososubdivided,raxing,Ramesse,ravellings,rationalised,rapid-fire
1/9/2018 0:08,Ranchi,rallyist,rapture-speaking,rattling,rapists,rat-tat,ratfish,Randall,Ratib,ratels,razor-bill,ramark,rathest,Ramiah,ransackle
1/9/2018 0:08,rasen,rapidest,ramets,razeed,rakers,rat-killing,raploch,rapter,Raphidodea,rambles,raucous,rall,Rambouillet,rattoner,razor-bladed
1/9/2018 0:09,raptatory,rancheria,ramilies,raising-piece,ransomable,rapiner,ranpikes,rates,randans,ratoon,rat-tailed,Ramanandi,Ravel,ranstead,raspatorium
1/9/2018 0:09,ramous,raucously,randomizes,Ranella,ratherest,Randell,raked,rattens,rasoir,Ranchester,rationless,rattlemouse,rationalizations,razor-bill,rakestele
1/9/2018 0:10,Ramey,rastled,ravelled,ratlin,ranksman,rapture's,ratproof,rawish,ratio's,rammiest,rationalistic,Ramaite,rantipole,raniferous,ramigerous
1/9/2018 0:10,rancid,rapid-speaking,Raseda,ramrace,raveler,razers,ratfish,rapture-bound,rantipole,raze,ranine,rapturist,raticidal,Ranee,ratholes
1/9/2018 0:11,rangle,ramgunshoch,rattletybang,ravine,Rastaban,raucous,ransackle,Ramo,ramfeezled,ratanhia,ramie,ravines,Rauraci,ratton,ram-line
1/9/2018 0:11,rare-gifted,raw-headed,rajaship,ranching,rarefies,rationality,rasophore,ransacked,ramberge,Ramsdell,Rambert,ravaging,rationalize,ravish,rambunctiously
1/9/2018 0:12,rasps,Raoulia,raploch,raninian,rancor,rams,rationalities,rapiers,ransomless,rapturist,rattleskull,rat-tailed,ratepaying,ramblers,Ravana
1/9/2018 0:12,ramifying,ratiocinate,rapid-running,rathest,ravening,Ramsgate,rakestele,rate-raising,randomizer,rammass,rappe,ratiocinatory,rariety,Ramillies,rat-deserted
1/9/2018 0:13,Randee,rakeshame,rataplanning,rattly,rapidamente,rakehellish,ratels,Rakata,rantock,Ranburne,rareties,rashnesses,rawky,raptnesses,rallymaster
1/9/2018 0:13,rapid-flying,ravioli,rascette,ranging,random-jointed,rawishness,rawhides,razing,ramjets,rascaldom,Raywood,Rasalhague,ramped,rancidify,ramgunshoch
1/9/2018 0:14,ramus,ratches,Rangel,rancidified,Raskolniki,rakers,randiest,rapid-transit,raucorous,ramicorn,rarish,Rauschenbusch,razor-billed,rawhiding,ravelings
1/9/2018 0:14,rasceta,rationably,ravish,rasen,razes,rancorproof,ravelings,rascette,randem,Ranitta,raviney,Ramnes,ratificationist,rattery,ravelment
1/9/2018 0:15,rammers,rationalistical,rathripe,rangemen,ramose,rared,rankings,rationalistically,Rawalpindi,Ravenwood,rattlesnake-bite,ranforce,ratatats,raunchier,rashing
1/9/2018 0:15,rakily,raisings,Rallidae,ratoon,rangatira,rankles,ranginess,Ramah,rascasse,rata,rataplanning,rapture-trembling,ravenings,ravishers,rationed
1/9/2018 0:16,Rasure,raisonne,rampantness,rarified,rapid-flowing,rapturous,rattleskulled,RATFOR,ralish,Ramona,ramifications,rances,ravishingness,rampole,raising-piece
1/9/2018 0:16,rationing,ratooning,ratiocinant,rattleskull,rangler,rattlers,Raouf,rariety,ramplor,Rameau,rationales,ravellings,Ranita,Rattigan,ratifier
1/9/2018 0:17,rat,rare-qualitied,rares,raucidity,Ramburt,rathe,rassle,rall,rattler,rapport,RAND,Ramey,Ramesside,rapscallionly,rarefactional
1/9/2018 0:17,Raphidoidea,ratel,rale,ransacking,ratching,ratafias,Ranzania,Ratcliffe,rationalised,ratches,ransacking,rallying,rat-catcher,raisiny,rammer
1/9/2018 0:18,ransacker,ratihabition,rallyings,rationate,raptatory,rallery,rattoon,ratholes,ravened,ramuscule,rammel,ralli-car,Ramoosii,rattlepate,Ramin
1/9/2018 0:18,Rangoon,Ramman,raze,Rawlplug,ramsch,Raton,rapturous,ratooner,rapper-dandies,Raveaux,ramify,rarefier,ravenhood,Raphiolepis,rateableness
1/9/2018 0:19,RAS,Rameau,rappage,ratifier,rashing,ranted,rathe,ranids,rashest,RAMC,rarefy,ransomless,Ramaite,rambunctiousness,rapid-fire
1/9/2018 0:19,ravagers,rare-painted,randomizing,ratten,rasceta,rasamala,ratability,rareripes,rapillo,ravishers,rationalize,rapscallions,rammed,rapakivi,rarity
1/9/2018 0:20,rakery,ramroddy,rammel,rattail,RAOC,rationalisation,Rakia,rapped,rap's,Randel,rapic,raticidal,ramarama,rassled,rationalization
1/9/2018 0:20,rampaged,ratiocinating,randomizing,rare-shaped,RAS,rattlebrain,rangeman,raptly,rapscallionry,rattlepate,rambure,razed,ratification,Ratskeller,ramarama
1/9/2018 0:21,Ramses,rasion,rajaship,ramification,rampish,ratatats,ramline,ratten,raquet,rases,ramosely,rankett,rat-lin,ranpike,rash-brained
1/9/2018 0:21,ramosely,Ranunculus,rate-fixing,ramosity,Ramiah,ravened,ramta,ravished,rancorousness,ranter,ranchero,ravenous,ratifier,ramosopalmate,ratable
1/9/2018 0:22,rammishly,Rawdin,ratatouille,ramental,ravendom,Ramsgate,rapid-running,ransackers,rake-off,rapes,Raven,rantankerous,Rasht,ralphs,Ramos
1/9/2018 0:22,Rashi,raveners,rasen,raun,rampier,rattlenut,rapparees,rataplanning,rammel,ralli-car,rajpoot,rattlesnake's,rattery,ratepayer,ratten
1/9/2018 0:23,rangeheads,ramanas,rate-raising,rawbones,RARE,razes,rattier,ratwood,rashes,rampageously,rapturize,ratiocinates,rasper,rapture-smitten,ramshackleness
1/9/2018 0:23,ramrod-stiff,ralstonite,ratatouille,Rattray,ratiocinations,Raouf,rammack,ranomer,rat-tailed,raw-looking,raze,rangefinder,rancheria,raspiness,Rajasthan
